scenario,year,material,mean,std,p2,p5,p25,p50,p75,p95,p97
Adv_CCS,2050,Vanadium,21511.977779629964,1245.547811616706,19470.233527201388,19586.5161565684,20428.90942196078,21497.70811100627,22583.114378720256,23454.11301050388,23571.699926084246
Adv_CCS,2050,Yttrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS,2050,Zinc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Boron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Cadmium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Chromium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Copper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Dysprosium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Fiberglass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Gadium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Gallium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Indium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Lead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Magnesium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Manganese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Molybdenum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Neodymium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Nickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Niobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Praseodymium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Silicon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Silver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Tellurium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Terbium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Tin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Vanadium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Yttrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2026,Zinc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2029,Aluminum,2705152.7346246555,841028.105278367,1831084.7181777838,1878228.9260775826,2127761.7435289077,2456009.328181098,3007517.310487737,4397490.195638849,5032978.132925386
Adv_CCS_CO2e_100by2035,2029,Boron,181.97154820750978,60.40092075974532,135.50490484140076,136.77014520031855,143.8428502191402,158.58513232572943,195.5562601888148,308.67589637796743,346.17420389390503
Adv_CCS_CO2e_100by2035,2029,Cadmium,766.451216408583,475.3076817355484,109.13365708175218,166.55019383391777,429.38585191157523,676.0245189881156,1017.0870385329582,1634.2868865023763,1921.5021970513253
Adv_CCS_CO2e_100by2035,2029,Cement,7029112.860637808,922924.197846149,5434448.2251181025,5553005.171631747,6282165.148477735,7052971.701105114,7749274.09921214,8490151.43959168,8696077.374108976
Adv_CCS_CO2e_100by2035,2029,Chromium,52546.2260951521,16752.18110314491,25128.474617057316,26446.37397795094,38071.45078283692,52919.278161441995,67168.12824454566,78298.38460868906,79878.03652145511
Adv_CCS_CO2e_100by2035,2029,Copper,575368.9713910824,287515.3520526774,235644.1032196778,260531.97156679857,375075.9706933556,504349.24319322075,692767.3863441164,1119288.6032047663,1326673.1294664585
Adv_CCS_CO2e_100by2035,2029,Dysprosium,892.9973954617633,945.4415717142834,146.3471523726981,172.3484284838964,302.66375670401555,538.8710434513979,1103.3043771719088,2811.8894744278114,3573.9414215347456
Adv_CCS_CO2e_100by2035,2029,Fiberglass,801181.0238093849,56142.51071068802,707247.1550462567,714274.4155487464,753101.5082793437,801391.3688424941,849336.825778225,887485.905941346,894711.2044079279
Adv_CCS_CO2e_100by2035,2029,Gadium,26.37945259558111,9.959477389309384,10.142285057131684,10.907484595188631,17.795774467344934,26.19667682242128,35.06833344844789,41.955446647629756,42.8180384513473
Adv_CCS_CO2e_100by2035,2029,Gallium,40.17732740844849,48.54060485793269,2.457444273828159,3.964717227270609,12.405023045839263,24.590325711730436,49.06511982982692,126.25364021461428,165.61220870780573
Adv_CCS_CO2e_100by2035,2029,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2029,Glass,8979382.835330494,576009.340400014,8014325.574327387,8089443.245877051,8488741.706162635,8971167.764904106,9470962.678022923,9871044.062322626,9936635.256696327
Adv_CCS_CO2e_100by2035,2029,Indium,256.3220519482659,74.17423525406224,170.1876201662421,174.23238939489718,202.0744218640853,238.0911197296378,289.67013240040603,405.1822117629381,446.7520693686372
Adv_CCS_CO2e_100by2035,2029,Lead,625685.1654146451,34334.891776357785,566552.2850173035,571637.1765963193,596908.3154995812,625264.2005804235,655421.0203224889,678405.9224266855,683306.5649179914
Adv_CCS_CO2e_100by2035,2029,Magnesium,7067.041606130555,371.19382320582,6455.9191713849705,6498.501120556988,6741.370738918024,7067.756514718582,7384.063558988588,7643.129771067303,7674.835502382689
Adv_CCS_CO2e_100by2035,2029,Manganese,70574.66526257,512.4580706031264,69738.8430967387,69793.35531781462,70140.69204047477,70563.5136622195,71001.56656379983,71381.74260694736,71450.45284171672
Adv_CCS_CO2e_100by2035,2029,Molybdenum,9725.427683286145,1147.7952966226849,7745.992092311191,7929.359851437596,8769.460332692644,9714.561969981733,10679.20462505208,11544.97727417773,11757.291571575703
Adv_CCS_CO2e_100by2035,2029,Neodymium,14497.721900289911,7640.521618701106,2014.1826560887341,2614.6962590657686,7885.9800502515955,14473.765451707593,21087.30907071042,26566.6604760477,27168.785902806732
Adv_CCS_CO2e_100by2035,2029,Nickel,25431.56781848332,8211.366082478142,11691.4199654437,12477.429044000275,18404.90201799713,25443.872009380157,32589.943029811406,38168.52526138314,38773.63230232822
Adv_CCS_CO2e_100by2035,2029,Niobium,3556.0128443185376,188.89590600026042,3244.475098484247,3259.7539867088426,3393.1721463255253,3554.1295653789803,3717.868130886713,3855.885669602268,3873.091388374563
Adv_CCS_CO2e_100by2035,2029,Praseodymium,1089.0359359750732,1011.1499271927028,322.8807830749952,329.06213279429966,429.1577243820615,718.4955207187738,1365.056840323195,3049.6559020161117,3907.762193862093
Adv_CCS_CO2e_100by2035,2029,Selenium,256.80624642241173,214.86034045855106,44.984680337664095,51.17893251568075,103.44668142386425,194.36603360801342,333.12955969482243,683.8047579486862,856.2287154948518
Adv_CCS_CO2e_100by2035,2029,Silicon,636148.0009911162,290902.4249434937,159024.6772091984,186504.80186341252,379408.6591898132,643959.4235473946,887294.5875120682,1082783.2563420632,1111869.8658525448
Adv_CCS_CO2e_100by2035,2029,Silver,5819.588800759552,2768.2199355221965,1238.3217380967449,1528.5729493565823,3476.5052386637435,5778.011890034682,8167.1708617398135,10145.217064231685,10468.603857618335
Adv_CCS_CO2e_100by2035,2029,Steel,21990504.80393048,2565066.2159253624,17456726.93669399,18135370.757243678,20260364.69141583,21814969.832843527,23491618.26235823,26534933.219259236,27704965.715615172
Adv_CCS_CO2e_100by2035,2029,Tellurium,846.3266239591759,527.5625708716589,190.45311432262406,234.20862604517313,460.70072045941214,723.2074664347872,1107.132455202235,1812.186520981861,2222.2281900850016
Adv_CCS_CO2e_100by2035,2029,Terbium,579.638286481919,623.0401797568362,72.97342159858147,77.08306315206502,152.68280977502707,355.91523889829364,781.1817561891031,1848.7628743920357,2322.1928071971793
Adv_CCS_CO2e_100by2035,2029,Tin,76351.29827128518,3998.139039978559,69677.19106654747,70132.9886511215,72988.65528975424,76204.1376376024,79805.49525865102,82510.23328471773,82963.47605871494
Adv_CCS_CO2e_100by2035,2029,Vanadium,59375.06913289974,2983.417075644019,54486.65587631608,54760.501571636065,56784.943758718044,59340.29174481063,61938.99339608577,64025.792780612035,64312.4204633454
Adv_CCS_CO2e_100by2035,2029,Yttrium,106.48346379677153,38.901382568956784,42.940906130443814,46.48244718351757,72.59436219616263,106.3802343184347,139.9053710470144,167.59469926189564,170.86787482277688
Adv_CCS_CO2e_100by2035,2029,Zinc,478902.50948903017,27738.09877935149,433307.5880857712,435406.40351152455,454999.81146617385,478780.97397872235,502981.4268501164,521807.6613363737,524355.9609226928
Adv_CCS_CO2e_100by2035,2032,Aluminum,2382968.1023603138,668384.8789770642,1574540.3228961308,1644044.1912357677,1912160.413705428,2220076.008303942,2670528.4376928005,3681250.3079782017,4162577.4218811817
Adv_CCS_CO2e_100by2035,2032,Boron,399.57361187948817,114.50195700464161,307.72365164372263,310.8933435030242,328.8812918960327,355.482580757966,426.14532051564436,636.9584960589555,707.6934142385431
Adv_CCS_CO2e_100by2035,2032,Cadmium,565.1793916184445,350.49080834345745,80.47491163701143,122.81373583835251,316.6281550052139,498.4989496802841,749.9976793756257,1205.1194498346567,1416.9113695346352
Adv_CCS_CO2e_100by2035,2032,Cement,12958193.965471718,1735228.8344670942,10043621.540611826,10235659.01403935,11520613.270991217,12960193.898303486,14336635.104063418,15599046.091747316,16035400.746970722
Adv_CCS_CO2e_100by2035,2032,Chromium,101235.32806031975,31720.91041283701,49283.11021486957,51828.92639097852,73887.66978831767,101988.15840796496,128887.35467034127,149983.1943993981,152952.47705798422
Adv_CCS_CO2e_100by2035,2032,Copper,902651.1342421795,459991.3842910563,377260.64587842353,419494.76381054695,594557.7562305114,794008.6552204494,1074365.9752088434,1770768.9921306095,2137685.2042893986
Adv_CCS_CO2e_100by2035,2032,Dysprosium,1831.525542726201,1797.4789778997713,333.6309998024877,397.8819145475054,739.4372079637283,1177.8046165039505,2246.030293893933,5486.159080904102,6847.372288364853
Adv_CCS_CO2e_100by2035,2032,Fiberglass,1582620.0502392647,109008.82020229561,1394264.307156612,1411262.5836744008,1490857.5277252533,1582934.006053547,1673396.7905180482,1751575.4830478001,1767932.0858390885
Adv_CCS_CO2e_100by2035,2032,Gadium,19.452148616919033,7.344096077116614,7.4788980374646234,8.043154444300562,13.122563799900608,19.317370175622916,25.85930968488522,30.937851364498076,31.573924607521345
Adv_CCS_CO2e_100by2035,2032,Gallium,29.626670263456173,35.79373211898329,1.8121138434961137,2.923573506671097,9.147435907157242,18.132850503620865,36.18050827167703,93.09914843695798,122.12206773009738
Adv_CCS_CO2e_100by2035,2032,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2032,Glass,7244567.899687286,433362.6511508514,6501063.7840284975,6569268.674238219,6885587.075128023,7237006.74322795,7612331.571994284,7922237.974160048,7988246.94018734
Adv_CCS_CO2e_100by2035,2032,Indium,189.01130075483556,54.69591313468078,125.49596578012621,128.4785694513684,149.00922115558365,175.56785261440157,213.60209977515592,298.7804455603036,329.4339644383138
Adv_CCS_CO2e_100by2035,2032,Lead,1223606.6147033891,66586.21244932707,1104762.324565243,1117645.0142214159,1169022.785014906,1222719.7106184077,1281060.421408961,1326293.1581627012,1338686.5198665452
Adv_CCS_CO2e_100by2035,2032,Magnesium,5755.095154908266,279.2740794440384,5275.902234368055,5321.683960549143,5520.229064887765,5748.658704218152,5991.6990754633025,6189.15293080318,6229.420562515157
Adv_CCS_CO2e_100by2035,2032,Manganese,135414.84529466295,960.0352333289107,133841.8444622259,133934.7964971161,134586.1300574456,135396.44693574685,136213.6048770529,136922.6881584632,137016.6590483018
Adv_CCS_CO2e_100by2035,2032,Molybdenum,18162.38969749129,2104.8206182067584,14714.429172524726,14934.164883655523,16343.464501536693,18161.956851971307,19971.973525248715,21452.44798715124,21686.671392093394
Adv_CCS_CO2e_100by2035,2032,Neodymium,28432.268778383426,14496.56358738014,4770.125154650509,5969.7719430959605,15954.153760006155,28385.610886044382,40866.41216442694,51201.36117010523,52469.811243433505
Adv_CCS_CO2e_100by2035,2032,Nickel,48745.71792513241,15547.515741464733,22702.810793101748,24234.394953670744,35434.06969382555,48778.57352715732,62311.198453342615,72895.55674422719,74018.0790672221
Adv_CCS_CO2e_100by2035,2032,Niobium,7028.922167202396,359.83856573932695,6426.23764952222,6464.651947471141,6723.661345753346,7026.387181704864,7335.860985150281,7599.945534284136,7639.235228031309
Adv_CCS_CO2e_100by2035,2032,Praseodymium,2311.062585560926,1914.5606920218274,857.886711985023,870.9082466844242,1061.4144584918977,1609.2510971856582,2838.145933667156,6029.9773496911475,7651.107547223012
Adv_CCS_CO2e_100by2035,2032,Selenium,189.3683446637813,158.43752857789303,33.17160142888708,37.73922896023465,76.28134866305616,143.32507310851076,245.64898306335522,504.2360802741734,631.3811161748499
Adv_CCS_CO2e_100by2035,2032,Silicon,518144.9020933654,218441.75442671223,145182.6674384545,177095.3211687523,329783.74975070014,524551.4342086155,703426.8272152861,854836.9683261369,890180.9297900279
Adv_CCS_CO2e_100by2035,2032,Silver,4734.1042175117345,2079.98747560238,1178.8278823507173,1491.4706951053706,2998.0098585397463,4689.099462196029,6449.169624438452,8048.774461812645,8356.508549401837
Adv_CCS_CO2e_100by2035,2032,Steel,35410550.25891861,5713202.267763901,26002057.501071077,27323383.6325915,31581624.843630396,34778972.148246154,38533618.07891537,45629407.078170456,49081268.82394448
Adv_CCS_CO2e_100by2035,2032,Tellurium,624.0793362962723,389.02344527946883,140.43969528690457,172.70491056202908,339.7196681707997,533.2915482981448,816.3969657511354,1336.3022375082037,1638.6660359086275
Adv_CCS_CO2e_100by2035,2032,Terbium,1145.5585013348652,1179.6448437760314,186.15899668739053,194.1715568595385,336.70476520118586,722.3049462075096,1528.2504556028352,3547.6801886992475,4443.823257387038
Adv_CCS_CO2e_100by2035,2032,Tin,62160.99817422901,3002.4776008490962,56950.4653674125,57429.276062401856,59703.360934535056,62068.343578227476,64730.464888146904,66849.54269387176,67276.21458487447
Adv_CCS_CO2e_100by2035,2032,Vanadium,167408.34731488375,8832.620422620883,152928.10370419797,153748.40313284838,159728.52740381815,167300.5219618993,175002.08076410124,181172.14239184101,182022.4685161411
Adv_CCS_CO2e_100by2035,2032,Yttrium,201.60706199387752,73.6526890428315,81.30079183784159,88.00605537062452,137.4442148841095,201.4116157612271,264.885361616186,317.3100659875668,323.5072282951235
Adv_CCS_CO2e_100by2035,2032,Zinc,906158.9118079523,52516.2595790442,819854.6236432896,823800.9648754498,860894.4285799431,905943.8243866018,951744.2469098154,987375.5531143765,992202.9098014557
Adv_CCS_CO2e_100by2035,2035,Aluminum,4256692.194077987,1328582.733094403,2757530.1451800633,2872083.0879467535,3331583.9130012337,3912745.7695678324,4778451.727875756,6913295.613042696,7802130.620164477
Adv_CCS_CO2e_100by2035,2035,Boron,514.4243901835669,208.89462098759438,361.71770472978494,363.71345569948727,380.63505011503656,433.30143207661,559.4162736034482,952.5180370834795,1082.222800474323
Adv_CCS_CO2e_100by2035,2035,Cadmium,1164.382854254199,722.0813318054076,165.79445163318624,253.02091760207637,652.3174771225686,1027.0077757246145,1545.145579520662,2482.787669765299,2919.1214845246363
Adv_CCS_CO2e_100by2035,2035,Cement,20433382.340669703,2989018.0242916862,15461818.48407654,15778817.511980837,17898872.948595505,20468797.125945695,22959097.455371786,25107793.381456204,25404166.7429174
Adv_CCS_CO2e_100by2035,2035,Chromium,175693.34098531044,57959.77943245132,80823.8251210651,85314.04125541201,125639.07613389767,177035.54771609162,226270.55701652003,264933.86340502946,270217.0053643563
Adv_CCS_CO2e_100by2035,2035,Copper,1482599.8937088912,826455.399655344,587379.3369583845,649811.616969232,940382.3073749485,1266738.729960295,1758519.1382709462,3061863.1067099753,3710811.3942031846
Adv_CCS_CO2e_100by2035,2035,Dysprosium,2795.183398620022,3261.555185136098,381.1576949360738,423.26899512310354,713.5355308049324,1587.489219888827,3552.677970536945,9466.509773364065,12205.790916184862
Adv_CCS_CO2e_100by2035,2035,Fiberglass,2634632.1069465685,191316.6282523587,2321489.8705700287,2339294.4788127565,2466690.498856849,2635817.494433378,2800509.816830517,2929227.215505487,2944772.8604504117
Adv_CCS_CO2e_100by2035,2035,Gadium,40.07532592985275,15.13031026786476,15.408029331363524,16.57051065192519,27.035112247646303,39.797655320316,53.27536224154721,63.73817625078249,65.04861465177459
Adv_CCS_CO2e_100by2035,2035,Gallium,61.03688031622365,73.7422641150524,3.7333178113260357,6.023147543599421,18.84555185245275,37.3573073227423,74.53910053072804,191.80291035601653,251.59594263301307
Adv_CCS_CO2e_100by2035,2035,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2035,Glass,13118753.193953533,870768.6899691977,11678341.282575235,11765088.818670278,12370520.702263692,13110719.232817769,13859291.275108665,14476552.371025784,14554632.3355114
Adv_CCS_CO2e_100by2035,2035,Indium,389.4011726595162,112.68454652853785,258.5468490172774,264.69161053429775,306.9888690429586,361.7049743392766,440.0631486202433,615.547617546029,678.7000118714906
Adv_CCS_CO2e_100by2035,2035,Lead,2074547.2842693934,116870.73007696605,1879652.8120838567,1891553.640968968,1975386.746253375,2073806.9412001618,2173343.9947684957,2253373.579826704,2265614.4151055473
Adv_CCS_CO2e_100by2035,2035,Magnesium,10240.09448074963,561.1362887414944,9328.30110965101,9377.411036458281,9746.286996918992,10236.531950042674,10719.110763312246,11115.84851606412,11161.143881731632
Adv_CCS_CO2e_100by2035,2035,Manganese,251219.87326846013,1882.1308435789713,248004.52257188925,248320.2644140369,249714.7837641966,251152.7535487698,252694.36564392963,254206.54756522435,254609.22669916638
Adv_CCS_CO2e_100by2035,2035,Molybdenum,30996.14783122628,3848.965817278521,24686.40727728434,25065.967843419294,27669.140017569483,30986.209106029557,34327.62601952607,37007.09166059246,37488.88139564615
Adv_CCS_CO2e_100by2035,2035,Neodymium,48105.93558119881,26400.195104359424,5147.605522135687,7140.123337654458,25244.55579020319,47963.104092097565,70996.83203202687,89739.86441250147,92220.30473775891
Adv_CCS_CO2e_100by2035,2035,Nickel,86540.92555341739,28413.65125292304,38941.52661565143,41730.83258474929,62317.05785494857,86586.04564185941,111310.89095709876,130502.5361441215,132715.23074634178
Adv_CCS_CO2e_100by2035,2035,Niobium,11684.255175140492,650.8082280924735,10610.779745468031,10672.427624678381,11122.382468060316,11673.888764212941,12253.855036866807,12720.098472136251,12773.786578813491
Adv_CCS_CO2e_100by2035,2035,Praseodymium,3246.6386935251853,3498.5551971065556,597.5804057192778,617.6337345077246,965.5541272788992,1963.8541821347587,4211.295189825758,10016.978752463216,12988.644219689144
Adv_CCS_CO2e_100by2035,2035,Selenium,390.13675469233215,326.41307252592287,68.34014920704286,77.75037764246157,157.1548711786936,295.2783845044098,506.0861529732685,1038.8274149315794,1300.771679003806
Adv_CCS_CO2e_100by2035,2035,Silicon,921688.968488781,440195.5086033809,209251.9950001405,242573.02965985736,525608.8232008262,933424.8951808438,1304864.6391109237,1600166.9397994853,1639496.7941088
Adv_CCS_CO2e_100by2035,2035,Silver,8442.74953131579,4187.707583655838,1560.548949173164,1912.100550555981,4877.344941203984,8456.949934302473,12045.353886284876,15030.518780646546,15423.732194037562
Adv_CCS_CO2e_100by2035,2035,Steel,56676121.70860104,7721317.876134788,42348572.53093379,44589265.38011703,51353248.91586376,56387067.39712414,61714829.347533435,70072411.55795495,72499221.19948684
Adv_CCS_CO2e_100by2035,2035,Tellurium,1285.72854858851,801.4662889408994,289.3339277295391,355.8067397469644,699.8906236447706,1098.6875041194796,1681.941421224942,2753.050511980656,3375.9805547701662
Adv_CCS_CO2e_100by2035,2035,Terbium,1904.9205980704548,2155.770533073484,151.55948497348683,166.22272549154192,428.0649623873377,1132.155188723098,2598.5545188873225,6297.8622651634905,7936.456893233801
Adv_CCS_CO2e_100by2035,2035,Tin,110647.29791585935,6050.231729237273,100691.8480774361,101204.12020970379,105517.26490415659,110471.47476828966,115943.05954476152,120065.23907556519,120549.39694097025
Adv_CCS_CO2e_100by2035,2035,Vanadium,90325.18399057176,3657.6038360115635,84345.12831296866,84666.66004106295,87150.31550924868,90289.50922928567,93462.48734602696,96023.33543838879,96375.35066241462
Adv_CCS_CO2e_100by2035,2035,Yttrium,368.4522820002583,134.60590658332595,148.583397748192,160.83777825269047,251.1897853227082,368.09508910375854,484.09820068163697,579.908346257841,591.2341330212759
Adv_CCS_CO2e_100by2035,2035,Zinc,1656157.0087816543,95977.58457298794,1498426.1643669987,1505639.808784425,1573435.6538773188,1655757.3324251706,1739466.5997163441,1804589.0571024362,1813411.0039069257
Adv_CCS_CO2e_100by2035,2038,Aluminum,1547908.1455049547,469075.14529464993,1051705.4076295856,1080294.3045282413,1225062.8385342953,1414177.9551465597,1724311.6075958398,2488347.1022886112,2840527.5465536676
Adv_CCS_CO2e_100by2035,2038,Boron,135.0071670079549,35.95773263292797,105.48992637786255,106.60650542419465,113.00405411731,121.2132189763484,143.41321436289763,209.17382944762886,231.33533131915584
Adv_CCS_CO2e_100by2035,2038,Cadmium,425.08946287140293,263.61532580555945,60.527750073193566,92.37213135329733,238.14614321959505,374.93697382478115,564.0971971175795,906.4088097039815,1065.7042736237759
Adv_CCS_CO2e_100by2035,2038,Cement,6384979.332482922,943396.2844356613,5187520.117381255,5278319.914650977,5756919.325326344,6281284.813514439,6740132.413978489,8103530.259374943,8846906.479598828
Adv_CCS_CO2e_100by2035,2038,Chromium,32362.841431421093,9952.004389984559,16056.176769674974,16872.290417141296,23783.115319197845,32589.653323341063,41036.29817656436,47661.4601639082,48593.181613286826
Adv_CCS_CO2e_100by2035,2038,Copper,365494.5282951249,170153.3808477284,157298.30520652703,173792.76919530387,247121.79809350503,328303.0152755845,435556.9820298143,684739.6925130339,804453.2723941613
Adv_CCS_CO2e_100by2035,2038,Dysprosium,599.2703618787368,565.5445546603063,113.1243489985476,135.42138790668264,258.22977912136423,394.5414382647949,729.7326955500718,1752.2361402492504,2179.1281072049755
Adv_CCS_CO2e_100by2035,2038,Fiberglass,508016.4794360387,34829.429323428296,446883.7482526381,452246.2848991809,479285.52057358244,508125.96059516177,536773.4681699236,562837.038392753,568255.1866448574
Adv_CCS_CO2e_100by2035,2038,Gadium,14.630581953071623,5.523729107952129,5.625117965663758,6.049513222215446,9.869899150465447,14.529210784789727,19.449612330511563,23.26934565195245,23.747756643636617
Adv_CCS_CO2e_100by2035,2038,Gallium,22.28316448852935,26.921608583516033,1.3629486704880365,2.1989129647085357,6.880078562824149,13.638295725608138,27.21251527515819,70.02284157871253,91.85190568869639
Adv_CCS_CO2e_100by2035,2038,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS_CO2e_100by2035,2038,Glass,5102270.478099008,320797.9013091911,4560050.929722279,4605376.664940414,4829945.84982553,5097320.573364446,5374291.742695453,5598542.878360969,5640126.124861163
Adv_CCS_CO2e_100by2035,2038,Indium,142.16143317684998,41.13854234688549,94.38952211834477,96.63283355426947,112.07459210875794,132.0501866701574,160.65695814139727,224.7223111869088,247.77780129892037
Adv_CCS_CO2e_100by2035,2038,Lead,391740.267626427,21264.353205830586,353128.7784905567,357721.50487453665,374689.0173577725,391382.00804532575,409473.308856847,424927.06442737055,429193.25442780193
Adv_CCS_CO2e_100by2035,2038,Magnesium,4028.3368625961225,206.7306134942158,3683.6436912872596,3712.1276294490945,3846.9799014620858,4027.7241046020304,4205.729020634162,4349.394534560995,4369.778341305011
Adv_CCS_CO2e_100by2035,2038,Manganese,42898.29940166073,311.95738832845905,42395.66067121819,42421.65783766751,42633.42492473651,42887.852693670015,43147.55051992788,43372.598179989945,43439.99859561818
Adv_CCS_CO2e_100by2035,2038,Molybdenum,6037.455685145761,679.1076555281637,4876.709187989626,4974.665124793871,5462.6678753649485,6030.882675442959,6600.190842332488,7109.846081556965,7228.330542111557
Adv_CCS_CO2e_100by2035,2038,Neodymium,9092.04879075623,4554.72135197341,1642.6679114002868,2047.19822731979,5155.678206866623,9062.640706696235,12973.23065615179,16239.02343621656,16713.587857895207
Adv_CCS_CO2e_100by2035,2038,Nickel,15570.533095046694,4877.302725884039,7400.650508225652,7885.02147026509,11375.10326707152,15586.139691990273,19828.956169302703,23140.98936602,23506.51072259594
Adv_CCS_CO2e_100by2035,2038,Niobium,2257.023912250324,113.37869634423919,2065.534856535487,2079.521959039353,2161.1762126518006,2256.5663824068647,2352.0883151104886,2437.129162119187,2450.2821141646555
Adv_CCS_CO2e_100by2035,2038,Praseodymium,768.7188823310512,600.6460236738498,312.146850223872,316.28354983824596,376.3235936296537,549.4784038809164,933.4529866121303,1936.4567418601061,2444.528350357136
Adv_CCS_CO2e_100by2035,2038,Selenium,142.42997729881563,119.16592310449545,24.94942038422635,28.3848788646516,57.37363748778719,107.79936290534954,184.7604421072104,379.25205289303193,474.8818932929308
Adv_CCS_CO2e_100by2035,2038,Silicon,362634.11060387094,161923.00456750672,94643.18760858981,111745.14130370415,220095.58825521963,367260.3555642824,501544.326988484,610314.7497373738,630943.9212768199
Adv_CCS_CO2e_100by2035,2038,Silver,3315.9335975481144,1541.115448367445,736.1377972000276,929.5670467508079,2013.5009357947354,3292.3821657548724,4624.296213260105,5726.991356172415,5926.941517759664
Adv_CCS_CO2e_100by2035,2038,Steel,14282321.568331612,1971996.491989972,11174439.589877646,11596723.74627257,12964481.002937527,14026783.799542852,15300520.487159252,17850322.786710422,19171722.454117496
Adv_CCS_CO2e_100by2035,2038,Tellurium,469.389991548776,292.5969521370552,105.62917813471363,129.89687655778766,255.51400743052793,401.10559794254,614.0382200900965,1005.0755721109311,1232.4930373616203
Adv_CCS_CO2e_100by2035,2038,Terbium,367.81596171124426,370.0732793642572,66.85201457105563,69.52924241476518,114.09626550841382,234.9085436599256,487.77193291895117,1121.2589355884832,1402.3519257426738
