scenario,year,material,crc,demand_allocated,demand_mean_total,share_pct
Mid_Case_100by2035,2029,Molybdenum,5,0.0,13.2968632571655,0.0
Mid_Case_100by2035,2029,Molybdenum,6,0.0,13.2968632571655,0.0
Mid_Case_100by2035,2029,Molybdenum,7,0.0,13.2968632571655,0.0
Mid_Case_100by2035,2029,Molybdenum,China,0.0,13.2968632571655,0.0
Mid_Case_100by2035,2029,Molybdenum,Undefined,0.0,13.2968632571655,0.0
Mid_Case_100by2035,2029,Molybdenum,United States,13.2968632571655,13.2968632571655,100.0
Mid_Case_100by2035,2029,Nickel,OECD,9.556067440601063e+22,4.0023736976885e+23,23.876
Mid_Case_100by2035,2029,Nickel,1,0.0,4.0023736976885e+23,0.0
Mid_Case_100by2035,2029,Nickel,2,0.0,4.0023736976885e+23,0.0
Mid_Case_100by2035,2029,Nickel,3,5.286335179906971e+22,4.0023736976885e+23,13.208
Mid_Case_100by2035,2029,Nickel,4,0.0,4.0023736976885e+23,0.0
Mid_Case_100by2035,2029,Nickel,5,0.0,4.0023736976885e+23,0.0
Mid_Case_100by2035,2029,Nickel,6,0.0,4.0023736976885e+23,0.0
Mid_Case_100by2035,2029,Nickel,7,0.0,4.0023736976885e+23,0.0
Mid_Case_100by2035,2029,Nickel,China,0.0,4.0023736976885e+23,0.0
Mid_Case_100by2035,2029,Nickel,Undefined,5.489655763749547e+22,4.0023736976885e+23,13.716000000000001
Mid_Case_100by2035,2029,Nickel,United States,1.9691678592627424e+23,4.0023736976885e+23,49.2
Mid_Case_100by2035,2029,Niobium,OECD,0.9757472586000002,3.902989034400001,25.0
Mid_Case_100by2035,2029,Niobium,1,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Niobium,2,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Niobium,3,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Niobium,4,2.5759727627040006,3.902989034400001,66.0
Mid_Case_100by2035,2029,Niobium,5,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Niobium,6,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Niobium,7,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Niobium,China,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Niobium,Undefined,0.35126901309600006,3.902989034400001,9.0
Mid_Case_100by2035,2029,Niobium,United States,0.0,3.902989034400001,0.0
Mid_Case_100by2035,2029,Silicon,OECD,57.05864367824195,568.5396938844356,10.036
Mid_Case_100by2035,2029,Silicon,1,0.0,568.5396938844356,0.0
Mid_Case_100by2035,2029,Silicon,2,0.0,568.5396938844356,0.0
Mid_Case_100by2035,2029,Silicon,3,0.0,568.5396938844356,0.0
Mid_Case_100by2035,2029,Silicon,4,43.89126436787843,568.5396938844356,7.720000000000001
Mid_Case_100by2035,2029,Silicon,5,0.0,568.5396938844356,0.0
Mid_Case_100by2035,2029,Silicon,6,0.0,568.5396938844356,0.0
Mid_Case_100by2035,2029,Silicon,7,48.280390804666276,568.5396938844356,8.492
Mid_Case_100by2035,2029,Silicon,China,0.0,568.5396938844356,0.0
Mid_Case_100by2035,2029,Silicon,Undefined,70.22602298860548,568.5396938844356,12.352
Mid_Case_100by2035,2029,Silicon,United States,349.0833720450434,568.5396938844356,61.4
Mid_Case_100by2035,2029,Silver,OECD,0.9439587536396117,4.229205885482131,22.320000000000004
Mid_Case_100by2035,2029,Silver,1,0.0,4.229205885482131,0.0
Mid_Case_100by2035,2029,Silver,2,0.0,4.229205885482131,0.0
Mid_Case_100by2035,2029,Silver,3,1.4788687140353916,4.229205885482131,34.968
Mid_Case_100by2035,2029,Silver,4,0.0,4.229205885482131,0.0
Mid_Case_100by2035,2029,Silver,5,0.0,4.229205885482131,0.0
Mid_Case_100by2035,2029,Silver,6,0.0,4.229205885482131,0.0
Mid_Case_100by2035,2029,Silver,7,0.0,4.229205885482131,0.0
Mid_Case_100by2035,2029,Silver,China,0.0,4.229205885482131,0.0
Mid_Case_100by2035,2029,Silver,Undefined,0.7237017111237023,4.229205885482131,17.112000000000002
Mid_Case_100by2035,2029,Silver,United States,1.0826767066834253,4.229205885482131,25.599999999999994
Mid_Case_100by2035,2029,Steel,OECD,21571705159511.08,544740029280582.8,3.96
Mid_Case_100by2035,2029,Steel,1,0.0,544740029280582.8,0.0
Mid_Case_100by2035,2029,Steel,2,0.0,544740029280582.8,0.0
Mid_Case_100by2035,2029,Steel,3,10066795741105.17,544740029280582.8,1.848
Mid_Case_100by2035,2029,Steel,4,10785852579755.54,544740029280582.8,1.98
Mid_Case_100by2035,2029,Steel,5,0.0,544740029280582.8,0.0
Mid_Case_100by2035,2029,Steel,6,0.0,544740029280582.8,0.0
Mid_Case_100by2035,2029,Steel,7,0.0,544740029280582.8,0.0
Mid_Case_100by2035,2029,Steel,China,0.0,544740029280582.8,0.0
Mid_Case_100by2035,2029,Steel,Undefined,29481330384665.145,544740029280582.8,5.412
Mid_Case_100by2035,2029,Steel,United States,472834345415545.9,544740029280582.8,86.8
Mid_Case_100by2035,2029,Tin,OECD,0.0,73.20881470500002,0.0
Mid_Case_100by2035,2029,Tin,1,0.0,73.20881470500002,0.0
Mid_Case_100by2035,2029,Tin,2,9.066179613067204,73.20881470500002,12.384
Mid_Case_100by2035,2029,Tin,3,27.765175065018312,73.20881470500002,37.926
Mid_Case_100by2035,2029,Tin,4,0.0,73.20881470500002,0.0
Mid_Case_100by2035,2029,Tin,5,0.0,73.20881470500002,0.0
Mid_Case_100by2035,2029,Tin,6,0.0,73.20881470500002,0.0
Mid_Case_100by2035,2029,Tin,7,9.632815838883904,73.20881470500002,13.158000000000001
Mid_Case_100by2035,2029,Tin,China,0.0,73.20881470500002,0.0
Mid_Case_100by2035,2029,Tin,Undefined,10.199452064700603,73.20881470500002,13.932
Mid_Case_100by2035,2029,Tin,United States,16.54519212333,73.20881470500002,22.599999999999994
Mid_Case_100by2035,2029,Vanadium,OECD,12.033855484169292,60.465558658271995,19.902
Mid_Case_100by2035,2029,Vanadium,1,0.0,60.465558658271995,0.0
Mid_Case_100by2035,2029,Vanadium,2,0.0,60.465558658271995,0.0
Mid_Case_100by2035,2029,Vanadium,3,0.0,60.465558658271995,0.0
Mid_Case_100by2035,2029,Vanadium,4,5.822833298791593,60.465558658271995,9.63
Mid_Case_100by2035,2029,Vanadium,5,0.0,60.465558658271995,0.0
Mid_Case_100by2035,2029,Vanadium,6,0.0,60.465558658271995,0.0
Mid_Case_100by2035,2029,Vanadium,7,0.0,60.465558658271995,0.0
Mid_Case_100by2035,2029,Vanadium,China,5.046455525619381,60.465558658271995,8.346
Mid_Case_100by2035,2029,Vanadium,Undefined,15.915744350030355,60.465558658271995,26.322
Mid_Case_100by2035,2029,Vanadium,United States,21.646669999661373,60.465558658271995,35.8
Mid_Case_100by2035,2029,Zinc,OECD,310.852263467592,531.698589675,58.464000000000006
Mid_Case_100by2035,2029,Zinc,1,0.0,531.698589675,0.0
Mid_Case_100by2035,2029,Zinc,2,0.0,531.698589675,0.0
Mid_Case_100by2035,2029,Zinc,3,94.98263605954202,531.698589675,17.864
Mid_Case_100by2035,2029,Zinc,4,0.0,531.698589675,0.0
Mid_Case_100by2035,2029,Zinc,5,0.0,531.698589675,0.0
Mid_Case_100by2035,2029,Zinc,6,0.0,531.698589675,0.0
Mid_Case_100by2035,2029,Zinc,7,0.0,531.698589675,0.0
Mid_Case_100by2035,2029,Zinc,China,0.0,531.698589675,0.0
Mid_Case_100by2035,2029,Zinc,Undefined,25.904355288966,531.698589675,4.872
Mid_Case_100by2035,2029,Zinc,United States,99.95933485889998,531.698589675,18.799999999999997
Mid_Case_100by2035,2032,Aluminum,OECD,258829718085760.2,1125346600372870.4,23.0
Mid_Case_100by2035,2032,Aluminum,1,0.0,1125346600372870.4,0.0
Mid_Case_100by2035,2032,Aluminum,2,46589349255436.84,1125346600372870.4,4.140000000000001
Mid_Case_100by2035,2032,Aluminum,3,0.0,1125346600372870.4,0.0
Mid_Case_100by2035,2032,Aluminum,4,0.0,1125346600372870.4,0.0
Mid_Case_100by2035,2032,Aluminum,5,0.0,1125346600372870.4,0.0
Mid_Case_100by2035,2032,Aluminum,6,0.0,1125346600372870.4,0.0
Mid_Case_100by2035,2032,Aluminum,7,25882971808576.023,1125346600372870.4,2.3000000000000003
Mid_Case_100by2035,2032,Aluminum,China,20706377446860.816,1125346600372870.4,1.84
Mid_Case_100by2035,2032,Aluminum,Undefined,165651019574886.53,1125346600372870.4,14.72
Mid_Case_100by2035,2032,Aluminum,United States,607687164201350.0,1125346600372870.4,54.0
Mid_Case_100by2035,2032,Boron,OECD,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,1,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,2,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,3,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,4,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,5,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,6,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,7,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,China,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,Undefined,0.0,0.6600754559,0.0
Mid_Case_100by2035,2032,Boron,United States,0.6600754559,0.6600754559,100.0
Mid_Case_100by2035,2032,Cement,OECD,6.602642308470167e+19,9.7012082110934e+20,6.806
Mid_Case_100by2035,2032,Cement,1,0.0,9.7012082110934e+20,0.0
Mid_Case_100by2035,2032,Cement,2,0.0,9.7012082110934e+20,0.0
Mid_Case_100by2035,2032,Cement,3,1.2883204504332034e+19,9.7012082110934e+20,1.328
Mid_Case_100by2035,2032,Cement,4,0.0,9.7012082110934e+20,0.0
Mid_Case_100by2035,2032,Cement,5,4.187041463907911e+19,9.7012082110934e+20,4.316
Mid_Case_100by2035,2032,Cement,6,0.0,9.7012082110934e+20,0.0
Mid_Case_100by2035,2032,Cement,7,0.0,9.7012082110934e+20,0.0
Mid_Case_100by2035,2032,Cement,China,0.0,9.7012082110934e+20,0.0
Mid_Case_100by2035,2032,Cement,Undefined,4.026001407603761e+19,9.7012082110934e+20,4.15
Mid_Case_100by2035,2032,Cement,United States,8.090807648051896e+20,9.7012082110934e+20,83.4
Mid_Case_100by2035,2032,Chromium,OECD,5.059127046915305,108.93899756492904,4.644
Mid_Case_100by2035,2032,Chromium,1,0.0,108.93899756492904,0.0
Mid_Case_100by2035,2032,Chromium,2,0.0,108.93899756492904,0.0
Mid_Case_100by2035,2032,Chromium,3,0.0,108.93899756492904,0.0
Mid_Case_100by2035,2032,Chromium,4,31.197950122644382,108.93899756492904,28.638
Mid_Case_100by2035,2032,Chromium,5,8.431878411525508,108.93899756492904,7.74
Mid_Case_100by2035,2032,Chromium,6,0.0,108.93899756492904,0.0
Mid_Case_100by2035,2032,Chromium,7,5.902314888067855,108.93899756492904,5.418
Mid_Case_100by2035,2032,Chromium,China,0.0,108.93899756492904,0.0
Mid_Case_100by2035,2032,Chromium,Undefined,33.72751364610203,108.93899756492904,30.96
Mid_Case_100by2035,2032,Chromium,United States,24.620213449673958,108.93899756492904,22.599999999999994
Mid_Case_100by2035,2032,Copper,OECD,1.1416277714291464e+17,3.5209344048517965e+17,32.424
Mid_Case_100by2035,2032,Copper,1,0.0,3.5209344048517965e+17,0.0
Mid_Case_100by2035,2032,Copper,2,0.0,3.5209344048517965e+17,0.0
Mid_Case_100by2035,2032,Copper,3,1.494988748300073e+16,3.5209344048517965e+17,4.246
Mid_Case_100by2035,2032,Copper,4,0.0,3.5209344048517965e+17,0.0
Mid_Case_100by2035,2032,Copper,5,0.0,3.5209344048517965e+17,0.0
Mid_Case_100by2035,2032,Copper,6,0.0,3.5209344048517965e+17,0.0
Mid_Case_100by2035,2032,Copper,7,0.0,3.5209344048517965e+17,0.0
Mid_Case_100by2035,2032,Copper,China,0.0,3.5209344048517965e+17,0.0
Mid_Case_100by2035,2032,Copper,Undefined,6795403401363968.0,3.5209344048517965e+17,1.9300000000000002
Mid_Case_100by2035,2032,Copper,United States,2.161853724579003e+17,3.5209344048517965e+17,61.4
Mid_Case_100by2035,2032,Lead,OECD,7.716576295000515e+17,4.125628900235519e+18,18.703999999999997
Mid_Case_100by2035,2032,Lead,1,0.0,4.125628900235519e+18,0.0
Mid_Case_100by2035,2032,Lead,2,0.0,4.125628900235519e+18,0.0
Mid_Case_100by2035,2032,Lead,3,2.4803280948215936e+17,4.125628900235519e+18,6.012
Mid_Case_100by2035,2032,Lead,4,0.0,4.125628900235519e+18,0.0
Mid_Case_100by2035,2032,Lead,5,0.0,4.125628900235519e+18,0.0
Mid_Case_100by2035,2032,Lead,6,0.0,4.125628900235519e+18,0.0
Mid_Case_100by2035,2032,Lead,7,0.0,4.125628900235519e+18,0.0
Mid_Case_100by2035,2032,Lead,China,0.0,4.125628900235519e+18,0.0
Mid_Case_100by2035,2032,Lead,Undefined,3.582696136964524e+17,4.125628900235519e+18,8.684
Mid_Case_100by2035,2032,Lead,United States,2.7476688475568553e+18,4.125628900235519e+18,66.6
Mid_Case_100by2035,2032,Magnesium,OECD,0.43929075984000016,4.575945415000001,9.6
Mid_Case_100by2035,2032,Magnesium,1,0.0,4.575945415000001,0.0
Mid_Case_100by2035,2032,Magnesium,2,0.12355052620500002,4.575945415000001,2.6999999999999997
Mid_Case_100by2035,2032,Magnesium,3,0.13727836245000002,4.575945415000001,3.0
Mid_Case_100by2035,2032,Magnesium,4,0.0,4.575945415000001,0.0
Mid_Case_100by2035,2032,Magnesium,5,0.0,4.575945415000001,0.0
Mid_Case_100by2035,2032,Magnesium,6,0.0,4.575945415000001,0.0
Mid_Case_100by2035,2032,Magnesium,7,0.0,4.575945415000001,0.0
Mid_Case_100by2035,2032,Magnesium,China,0.0,4.575945415000001,0.0
Mid_Case_100by2035,2032,Magnesium,Undefined,0.6726639760050002,4.575945415000001,14.7
Mid_Case_100by2035,2032,Magnesium,United States,3.2031617905000007,4.575945415000001,70.0
Mid_Case_100by2035,2032,Manganese,OECD,18.632829792922802,155.27358160769003,12.0
Mid_Case_100by2035,2032,Manganese,1,0.0,155.27358160769003,0.0
Mid_Case_100by2035,2032,Manganese,2,0.0,155.27358160769003,0.0
Mid_Case_100by2035,2032,Manganese,3,0.0,155.27358160769003,0.0
Mid_Case_100by2035,2032,Manganese,4,29.501980505461106,155.27358160769003,19.0
Mid_Case_100by2035,2032,Manganese,5,12.421886528615204,155.27358160769003,8.0
Mid_Case_100by2035,2032,Manganese,6,0.0,155.27358160769003,0.0
Mid_Case_100by2035,2032,Manganese,7,38.81839540192251,155.27358160769003,25.0
Mid_Case_100by2035,2032,Manganese,China,0.0,155.27358160769003,0.0
Mid_Case_100by2035,2032,Manganese,Undefined,55.89848937876841,155.27358160769003,36.0
Mid_Case_100by2035,2032,Manganese,United States,0.0,155.27358160769003,0.0
Mid_Case_100by2035,2032,Molybdenum,OECD,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,1,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,2,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,3,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,4,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,5,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,6,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,7,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,China,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,Undefined,0.0,22.561096778792503,0.0
Mid_Case_100by2035,2032,Molybdenum,United States,22.561096778792503,22.561096778792503,100.0
Mid_Case_100by2035,2032,Nickel,OECD,1.888741962431561e+23,7.910629763911715e+23,23.876
Mid_Case_100by2035,2032,Nickel,1,0.0,7.910629763911715e+23,0.0
Mid_Case_100by2035,2032,Nickel,2,0.0,7.910629763911715e+23,0.0
Mid_Case_100by2035,2032,Nickel,3,1.0448359792174594e+23,7.910629763911715e+23,13.208
Mid_Case_100by2035,2032,Nickel,4,0.0,7.910629763911715e+23,0.0
Mid_Case_100by2035,2032,Nickel,5,0.0,7.910629763911715e+23,0.0
Mid_Case_100by2035,2032,Nickel,6,0.0,7.910629763911715e+23,0.0
Mid_Case_100by2035,2032,Nickel,7,0.0,7.910629763911715e+23,0.0
Mid_Case_100by2035,2032,Nickel,China,0.0,7.910629763911715e+23,0.0
Mid_Case_100by2035,2032,Nickel,Undefined,1.085021978418131e+23,7.910629763911715e+23,13.716000000000001
Mid_Case_100by2035,2032,Nickel,United States,3.8920298438445646e+23,7.910629763911715e+23,49.2
Mid_Case_100by2035,2032,Niobium,OECD,1.9960363327500004,7.9841453310000015,25.0
Mid_Case_100by2035,2032,Niobium,1,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Niobium,2,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Niobium,3,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Niobium,4,5.269535918460001,7.9841453310000015,66.0
Mid_Case_100by2035,2032,Niobium,5,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Niobium,6,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Niobium,7,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Niobium,China,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Niobium,Undefined,0.7185730797900001,7.9841453310000015,9.0
Mid_Case_100by2035,2032,Niobium,United States,0.0,7.9841453310000015,0.0
Mid_Case_100by2035,2032,Silicon,OECD,38.52394143486168,383.85752725051503,10.036
Mid_Case_100by2035,2032,Silicon,1,0.0,383.85752725051503,0.0
Mid_Case_100by2035,2032,Silicon,2,0.0,383.85752725051503,0.0
Mid_Case_100by2035,2032,Silicon,3,0.0,383.85752725051503,0.0
Mid_Case_100by2035,2032,Silicon,4,29.633801103739764,383.85752725051503,7.720000000000001
Mid_Case_100by2035,2032,Silicon,5,0.0,383.85752725051503,0.0
Mid_Case_100by2035,2032,Silicon,6,0.0,383.85752725051503,0.0
Mid_Case_100by2035,2032,Silicon,7,32.59718121411374,383.85752725051503,8.492
Mid_Case_100by2035,2032,Silicon,China,0.0,383.85752725051503,0.0
Mid_Case_100by2035,2032,Silicon,Undefined,47.41408176598362,383.85752725051503,12.352
Mid_Case_100by2035,2032,Silicon,United States,235.68852173181622,383.85752725051503,61.4
Mid_Case_100by2035,2032,Silver,OECD,0.6377377906973738,2.857248166206871,22.320000000000004
Mid_Case_100by2035,2032,Silver,1,0.0,2.857248166206871,0.0
Mid_Case_100by2035,2032,Silver,2,0.0,2.857248166206871,0.0
Mid_Case_100by2035,2032,Silver,3,0.9991225387592189,2.857248166206871,34.968
Mid_Case_100by2035,2032,Silver,4,0.0,2.857248166206871,0.0
Mid_Case_100by2035,2032,Silver,5,0.0,2.857248166206871,0.0
Mid_Case_100by2035,2032,Silver,6,0.0,2.857248166206871,0.0
Mid_Case_100by2035,2032,Silver,7,0.0,2.857248166206871,0.0
Mid_Case_100by2035,2032,Silver,China,0.0,2.857248166206871,0.0
Mid_Case_100by2035,2032,Silver,Undefined,0.48893230620131983,2.857248166206871,17.112000000000002
Mid_Case_100by2035,2032,Silver,United States,0.7314555305489588,2.857248166206871,25.599999999999994
Mid_Case_100by2035,2032,Steel,OECD,37347993094314.17,943131138745307.4,3.96
Mid_Case_100by2035,2032,Steel,1,0.0,943131138745307.4,0.0
Mid_Case_100by2035,2032,Steel,2,0.0,943131138745307.4,0.0
Mid_Case_100by2035,2032,Steel,3,17429063444013.28,943131138745307.4,1.848
Mid_Case_100by2035,2032,Steel,4,18673996547157.086,943131138745307.4,1.98
Mid_Case_100by2035,2032,Steel,5,0.0,943131138745307.4,0.0
Mid_Case_100by2035,2032,Steel,6,0.0,943131138745307.4,0.0
Mid_Case_100by2035,2032,Steel,7,0.0,943131138745307.4,0.0
Mid_Case_100by2035,2032,Steel,China,0.0,943131138745307.4,0.0
Mid_Case_100by2035,2032,Steel,Undefined,51042257228896.04,943131138745307.4,5.412
Mid_Case_100by2035,2032,Steel,United States,818637828430926.8,943131138745307.4,86.8
Mid_Case_100by2035,2032,Tin,OECD,0.0,49.44486166300001,0.0
Mid_Case_100by2035,2032,Tin,1,0.0,49.44486166300001,0.0
Mid_Case_100by2035,2032,Tin,2,6.1232516683459215,49.44486166300001,12.384
Mid_Case_100by2035,2032,Tin,3,18.752458234309387,49.44486166300001,37.926
Mid_Case_100by2035,2032,Tin,4,0.0,49.44486166300001,0.0
Mid_Case_100by2035,2032,Tin,5,0.0,49.44486166300001,0.0
Mid_Case_100by2035,2032,Tin,6,0.0,49.44486166300001,0.0
Mid_Case_100by2035,2032,Tin,7,6.505954897617542,49.44486166300001,13.158000000000001
Mid_Case_100by2035,2032,Tin,China,0.0,49.44486166300001,0.0
Mid_Case_100by2035,2032,Tin,Undefined,6.888658126889162,49.44486166300001,13.932
Mid_Case_100by2035,2032,Tin,United States,11.174538735838,49.44486166300001,22.599999999999994
Mid_Case_100by2035,2032,Vanadium,OECD,33.77158660287686,169.689411128916,19.902
Mid_Case_100by2035,2032,Vanadium,1,0.0,169.689411128916,0.0
Mid_Case_100by2035,2032,Vanadium,2,0.0,169.689411128916,0.0
Mid_Case_100by2035,2032,Vanadium,3,0.0,169.689411128916,0.0
Mid_Case_100by2035,2032,Vanadium,4,16.34109029171461,169.689411128916,9.63
Mid_Case_100by2035,2032,Vanadium,5,0.0,169.689411128916,0.0
Mid_Case_100by2035,2032,Vanadium,6,0.0,169.689411128916,0.0
Mid_Case_100by2035,2032,Vanadium,7,0.0,169.689411128916,0.0
Mid_Case_100by2035,2032,Vanadium,China,14.16227825281933,169.689411128916,8.346
Mid_Case_100by2035,2032,Vanadium,Undefined,44.66564679735327,169.689411128916,26.322
Mid_Case_100by2035,2032,Vanadium,United States,60.74880918415192,169.689411128916,35.8
Mid_Case_100by2035,2032,Zinc,OECD,611.9879117193075,1046.7773531050004,58.464000000000006
Mid_Case_100by2035,2032,Zinc,1,0.0,1046.7773531050004,0.0
Mid_Case_100by2035,2032,Zinc,2,0.0,1046.7773531050004,0.0
Mid_Case_100by2035,2032,Zinc,3,186.9963063586773,1046.7773531050004,17.864
Mid_Case_100by2035,2032,Zinc,4,0.0,1046.7773531050004,0.0
Mid_Case_100by2035,2032,Zinc,5,0.0,1046.7773531050004,0.0
Mid_Case_100by2035,2032,Zinc,6,0.0,1046.7773531050004,0.0
Mid_Case_100by2035,2032,Zinc,7,0.0,1046.7773531050004,0.0
Mid_Case_100by2035,2032,Zinc,China,0.0,1046.7773531050004,0.0
Mid_Case_100by2035,2032,Zinc,Undefined,50.99899264327562,1046.7773531050004,4.872
Mid_Case_100by2035,2032,Zinc,United States,196.79414238374005,1046.7773531050004,18.799999999999997
Mid_Case_100by2035,2035,Aluminum,OECD,516.6296247555968,2246.2157598069425,23.0
Mid_Case_100by2035,2035,Aluminum,1,0.0,2246.2157598069425,0.0
Mid_Case_100by2035,2035,Aluminum,2,92.99333245600744,2246.2157598069425,4.140000000000001
Mid_Case_100by2035,2035,Aluminum,3,0.0,2246.2157598069425,0.0
Mid_Case_100by2035,2035,Aluminum,4,0.0,2246.2157598069425,0.0
Mid_Case_100by2035,2035,Aluminum,5,0.0,2246.2157598069425,0.0
Mid_Case_100by2035,2035,Aluminum,6,0.0,2246.2157598069425,0.0
Mid_Case_100by2035,2035,Aluminum,7,51.66296247555969,2246.2157598069425,2.3000000000000003
Mid_Case_100by2035,2035,Aluminum,China,41.33036998044774,2246.2157598069425,1.84
Mid_Case_100by2035,2035,Aluminum,Undefined,330.64295984358193,2246.2157598069425,14.72
Mid_Case_100by2035,2035,Aluminum,United States,1212.956510295749,2246.2157598069425,54.0
Mid_Case_100by2035,2035,Boron,OECD,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,1,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,2,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,3,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,4,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,5,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,6,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,7,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,China,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,Undefined,0.0,0.5349664399999999,0.0
Mid_Case_100by2035,2035,Boron,United States,0.5349664399999999,0.5349664399999999,100.0
Mid_Case_100by2035,2035,Cement,OECD,3.5483949845914448e+19,5.213627658817874e+20,6.806
Mid_Case_100by2035,2035,Cement,1,0.0,5.213627658817874e+20,0.0
Mid_Case_100by2035,2035,Cement,2,0.0,5.213627658817874e+20,0.0
Mid_Case_100by2035,2035,Cement,3,6.923697530910137e+18,5.213627658817874e+20,1.328
Mid_Case_100by2035,2035,Cement,4,0.0,5.213627658817874e+20,0.0
Mid_Case_100by2035,2035,Cement,5,2.2502016975457944e+19,5.213627658817874e+20,4.316
Mid_Case_100by2035,2035,Cement,6,0.0,5.213627658817874e+20,0.0
Mid_Case_100by2035,2035,Cement,7,0.0,5.213627658817874e+20,0.0
Mid_Case_100by2035,2035,Cement,China,0.0,5.213627658817874e+20,0.0
Mid_Case_100by2035,2035,Cement,Undefined,2.163655478409418e+19,5.213627658817874e+20,4.15
Mid_Case_100by2035,2035,Cement,United States,4.348165467454107e+20,5.213627658817874e+20,83.4
Mid_Case_100by2035,2035,Chromium,OECD,4.519636299883063,97.32205641436397,4.644
Mid_Case_100by2035,2035,Chromium,1,0.0,97.32205641436397,0.0
Mid_Case_100by2035,2035,Chromium,2,0.0,97.32205641436397,0.0
Mid_Case_100by2035,2035,Chromium,3,0.0,97.32205641436397,0.0
Mid_Case_100by2035,2035,Chromium,4,27.871090515945557,97.32205641436397,28.638
Mid_Case_100by2035,2035,Chromium,5,7.532727166471771,97.32205641436397,7.74
Mid_Case_100by2035,2035,Chromium,6,0.0,97.32205641436397,0.0
Mid_Case_100by2035,2035,Chromium,7,5.27290901653024,97.32205641436397,5.418
Mid_Case_100by2035,2035,Chromium,China,0.0,97.32205641436397,0.0
Mid_Case_100by2035,2035,Chromium,Undefined,30.130908665887084,97.32205641436397,30.96
Mid_Case_100by2035,2035,Chromium,United States,21.994784749646254,97.32205641436397,22.599999999999994
Mid_Case_100by2035,2035,Copper,OECD,1.0706493515065702e+17,3.302027360925766e+17,32.424
Mid_Case_100by2035,2035,Copper,1,0.0,3.302027360925766e+17,0.0
Mid_Case_100by2035,2035,Copper,2,0.0,3.302027360925766e+17,0.0
Mid_Case_100by2035,2035,Copper,3,1.4020408174490802e+16,3.302027360925766e+17,4.246
Mid_Case_100by2035,2035,Copper,4,0.0,3.302027360925766e+17,0.0
Mid_Case_100by2035,2035,Copper,5,0.0,3.302027360925766e+17,0.0
Mid_Case_100by2035,2035,Copper,6,0.0,3.302027360925766e+17,0.0
Mid_Case_100by2035,2035,Copper,7,0.0,3.302027360925766e+17,0.0
Mid_Case_100by2035,2035,Copper,China,0.0,3.302027360925766e+17,0.0
Mid_Case_100by2035,2035,Copper,Undefined,6372912806586728.0,3.302027360925766e+17,1.9300000000000002
Mid_Case_100by2035,2035,Copper,United States,2.0274447996084202e+17,3.302027360925766e+17,61.4
Mid_Case_100by2035,2035,Lead,OECD,7.10013236703601e+17,3.796050239005566e+18,18.703999999999997
