scenario,year,material,mean,std,p2,p5,p25,p50,p75,p95,p97
Adv_CCS,2032,Yttrium,150.2196387111464,54.80733825917808,60.25383842599675,64.75081336962077,103.17283150545171,150.2291529950541,197.72766488334446,236.581503622908,240.950541512541
Adv_CCS,2032,Zinc,677677.2938988075,38947.03221612389,613141.3479696198,616689.6866044668,644162.9286109407,677787.8670986933,711653.5090122055,737769.0485474489,741547.7488366036
Adv_CCS,2035,Aluminum,1443971.5209529004,451276.1465511398,956160.6078060396,983732.0977228885,1123312.4405277392,1320840.1899196473,1625408.6349139805,2343787.1239990764,2644185.273296824
Adv_CCS,2035,Boron,205.5073723691231,67.48171789161415,154.5983843451565,156.12620710496714,164.1014879033694,180.4385195746175,220.94877848824862,338.9447259577217,397.0847066477432
Adv_CCS,2035,Cadmium,1102.51439955315,672.4126060769697,171.70884294773964,264.18706951864607,633.2131211690846,977.2233568744548,1428.3791766096651,2364.7114655740265,2800.14057616195
Adv_CCS,2035,Cement,6029203.761544846,955346.9898895286,4452608.448501837,4550902.889968008,5213697.268145752,6025920.04287057,6855983.648302345,7503623.953783364,7600687.571458237
Adv_CCS,2035,Chromium,57923.53755696995,18087.841345258767,27909.53998934861,29586.554841774527,42497.51191399973,57882.76395919944,73469.57761652475,86122.71610019168,87711.07085044407
Adv_CCS,2035,Copper,514838.6872201809,280431.1147959434,211187.01727457214,233082.0310424754,334676.4953229178,444538.7034631743,610767.0866186828,1012895.0631917889,1225139.8445219265
Adv_CCS,2035,Dysprosium,1000.9004630819362,1029.763303291913,162.96744476175363,196.41062126969118,357.31092456121695,623.8745694583486,1263.485997964393,3031.2108083305607,3883.8136337447013
Adv_CCS,2035,Fiberglass,882964.0972853603,61160.59722843599,777395.0302348421,787301.7877751294,831523.4825271696,882798.1369217938,935282.0426133923,978459.2894838847,987579.6888366486
Adv_CCS,2035,Gadium,88.89056564286676,33.531748381884235,34.14846996509208,36.78196988690882,59.36536713495093,88.93177447462169,118.06086655224135,140.7590202534749,143.53764198404963
Adv_CCS,2035,Gallium,134.5258754130475,177.25234946701102,8.850972595769703,13.73948910506423,41.33392739958691,84.94200982372332,161.2927841598849,417.5461860574909,593.3311017103097
Adv_CCS,2035,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS,2035,Glass,4677007.280488213,305603.85788194375,4153561.862948225,4196330.494702237,4414988.3949716715,4684208.364348577,4938559.030050502,5146367.360158491,5185576.394962748
Adv_CCS,2035,Indium,577.8867846395121,250.17046996937177,291.37965571885474,305.9966229383627,393.7879151417194,512.6597473292068,694.9374206777265,1072.4584451197666,1221.1109980280498
Adv_CCS,2035,Lead,689046.8171783071,37810.454360940275,624795.6458845227,630117.4911280492,656842.0228147834,689192.808151687,721214.9810397741,747615.4564111964,753816.4467065209
Adv_CCS,2035,Magnesium,3338.582357781259,190.37146095441477,3025.355860257296,3041.561672270366,3172.679238323547,3335.8410272027804,3503.0623806275325,3636.335561412628,3651.847517443877
Adv_CCS,2035,Manganese,76013.0895224275,552.3651879342478,75099.15579428454,75151.12484629088,75538.00074533245,76008.13251484133,76492.27423623479,76868.1053919593,76915.13660875827
Adv_CCS,2035,Molybdenum,11371.346967088755,1330.288325684398,8975.196298443025,9268.109684094105,10332.332898182045,11358.742005964936,12411.035549987315,13522.483021590515,13823.849209018581
Adv_CCS,2035,Neodymium,16248.789583755564,8419.848029066996,2459.237729843576,3167.84242357039,8997.577551990013,16108.068261179378,23753.909284142577,29220.611967941215,29931.32776349919
Adv_CCS,2035,Nickel,27708.98199422142,9096.394269355216,12734.762077923015,13478.544310645388,19827.113560024376,27797.507202409128,35634.794103154636,41856.741885744224,42559.22455576971
Adv_CCS,2035,Niobium,3925.9607730791427,208.27176657457298,3580.9846110012622,3602.504006916546,3745.867781578133,3926.2959632758784,4105.622550284481,4249.892356152445,4268.163945458064
Adv_CCS,2035,Praseodymium,1219.710514021372,1095.5975219763209,381.28183498930315,388.2499728042607,504.1265546705158,820.3751063579734,1492.503031320638,3478.4213574829537,4268.844331744212
Adv_CCS,2035,Selenium,820.4789730929247,677.4344960070763,146.66769966358402,165.30005283891782,334.9824044421729,617.0154627324292,1086.7286364570368,2171.7869577038277,2645.1567214660854
Adv_CCS,2035,Silicon,298859.78906054597,149176.211135688,55945.15154104911,67819.44677139209,169133.5534797894,295309.7102007179,427071.9683282804,533502.4871097953,546136.0312365029
Adv_CCS,2035,Silver,2766.1988421329947,1428.4559281669362,390.10818166789784,524.9314931201341,1542.7870767044228,2757.135968066018,4000.488243070909,4990.091115158648,5100.89563040217
Adv_CCS,2035,Steel,18722551.331313904,2918947.8050652747,13602042.883344214,14333931.743441695,16707808.767385324,18514324.193436988,20461604.36534023,23794108.972699378,25209360.127957825
Adv_CCS,2035,Tellurium,1279.513178243018,911.1765437101558,244.61560038705326,325.75831815798495,665.0680736379738,1046.3129725928693,1634.434998516796,3028.029205066653,3675.3868259747874
Adv_CCS,2035,Terbium,636.0812226920392,679.4480573985618,86.19979977001101,91.29963283010322,175.61991431441504,390.7209324318355,843.9314232274471,2030.3624052260557,2557.5664396976417
Adv_CCS,2035,Tin,36128.656669823395,2068.761993492286,32694.738851029644,32858.94100873993,34354.60836984796,36148.03204655514,37929.30581358977,39333.96253827284,39486.90152603122
Adv_CCS,2035,Vanadium,71736.20543004476,3623.6521324361256,65765.31974381428,66078.83957481556,68608.95810187105,71732.24190571542,74836.32519288347,77405.04151796375,77741.7440133335
Adv_CCS,2035,Yttrium,116.38117821200902,42.46144283126926,46.681064925855125,50.165051752206175,79.9321300004072,116.38854930929381,153.18755125274723,183.28917823951406,186.6740470996112
Adv_CCS,2035,Zinc,524853.6024416608,30173.928795060292,474853.5509130444,477617.67849888426,498881.04971923766,524938.7275635791,551183.3942913058,571407.0967902566,574337.0500755992
Adv_CCS,2038,Aluminum,1027331.3292266456,304745.42909728934,691195.314884216,711700.6962993091,810268.2786568624,945152.1240584666,1150974.4045305026,1633016.1690112292,1830326.1590402895
Adv_CCS,2038,Boron,157.02548838317358,47.23704739200059,120.4734251348044,121.73243202478017,128.37363013508096,139.4472269871094,167.96957480256614,250.18313122793393,290.3848774934498
Adv_CCS,2038,Cadmium,740.6270016561184,451.70106849979044,115.34743270633813,177.47076795841778,425.3683539469847,656.4612716564919,959.5304943220858,1588.5227106691468,1881.0273316874575
Adv_CCS,2038,Cement,4223684.1650424665,667846.3759156163,3126188.548332659,3192730.5549297626,3652724.055892584,4223059.252396503,4803803.417913396,5261036.511550706,5325008.713850103
Adv_CCS,2038,Chromium,41059.47545342815,12646.929850692071,20070.97850678858,21255.885350876306,30251.750078043202,41015.30307054182,51918.22019556046,60763.433492768185,61882.64846580095
Adv_CCS,2038,Copper,371352.85053301154,196838.3244851596,154876.8336233123,172109.2060813599,244335.26844515046,323763.70642322424,439498.5237811846,721208.3754681821,869020.162116018
